run_id,environment,seed,num_agents,algorithm,steps,batch_size,buffer_size,learning_rate,epochs,total_time,average_cpu,average_ram,reward_mean,reward_mean_step,early_reward_mean,early_reward_mean_step,final_reward_mean,final_reward_mean_step,best_reward,best_reward_step,step_interval,p_loss_mean,p_loss_mean_step,v_loss_mean,v_loss_mean_step,entropy_mean,entropy_mean_step,threshold_value,steps_to_threshold,time_to_threshold,threshold_version,run_reached_threshold,notes
R_LN_3DBall_4204,3DBall,4204,12.0,ppo,200000,141,26623,0.0007309146003651,3.0,198,43.8,61.4,-0.32974078354683345,12000,-0.41552560587759607,12000,-0.6293713190637379,142000,-0.25715552096063976,192000,180000,-0.044936620038682276,36000,-0.28725848068543297,36000,0.06102272058665869,12000,2.5657600000000005,72000,65.9,2025-11-21_09-33,,
R_LN_3DBall_4205,3DBall,4205,12.0,ppo,200000,60,11408,0.0006432857060418,3.0,192,43.7,60.9,0.1344375052556523,12000,0.6319852884354825,12000,0.6217602813799618,142000,0.625880302387165,120000,180000,0.20676471836376392,12000,1.2196288288184718,12000,-1.3474744078352536,12000,2.5657600000000005,48000,38.5,2025-11-21_09-33,,
R_LN_3DBall_4206,3DBall,4206,12.0,ppo,200000,40,7523,0.0007798369876295,3.0,201,44.0,60.9,2.138383688444171,12000,1.4550844577746653,12000,0.6783784630229247,142000,0.625880302387165,84000,180000,0.3607802682077537,12000,2.4537117089268614,12000,-2.5699436136354006,12000,2.5657600000000005,36000,26.7,2025-11-21_09-33,,
R_LN_3DBall_4207,3DBall,4207,12.0,ppo,200000,164,30882,0.0003405957016913,3.0,173,44.1,61.1,-0.3501680404821636,12000,0.09708610836071849,12000,-1.4861909809294673,142000,-1.5440295132286923,192000,180000,-0.0791622977817911,36000,-0.7189153646042715,36000,0.4490238163406244,12000,2.5657600000000005,96000,80.9,2025-11-21_09-33,,
R_LN_3DBall_4208,3DBall,4208,12.0,ppo,200000,160,30185,0.0001947544411372,3.0,177,44.0,60.9,-0.3899619969950077,12000,-0.6199554649291575,12000,-1.6760671502218292,142000,-1.8215390572707426,192000,180000,-0.0727449832049582,36000,-0.5879556322884694,36000,0.7891891605632733,12000,2.5657600000000005,132000,118.3,2025-11-21_09-33,,
R_LN_3DBall_4209,3DBall,4209,12.0,ppo,200000,98,18415,0.000622985943585,3.0,176,43.5,60.7,-0.27009595996703756,12000,0.007936245014924202,12000,0.39144823376534305,142000,0.5141146574314951,180000,180000,0.05774041319064419,24000,-0.5658455476117755,24000,-0.2047314545872817,12000,2.5657600000000005,60000,47.0,2025-11-21_09-33,,
R_LN_3DBall_4210,3DBall,4210,12.0,ppo,200000,83,15720,0.0006246352757734,3.0,178,44.2,60.9,-0.2545564891155562,12000,-0.22954054613895716,12000,0.4670244608680219,142000,0.625880302387165,168000,180000,0.07271414720325434,24000,-0.12194307833353721,24000,-0.130320285538585,12000,2.5657600000000005,60000,47.6,2025-11-21_09-33,,
R_LN_3DBall_4211,3DBall,4211,12.0,ppo,200000,129,24199,0.0007627721430753,3.0,179,43.4,60.9,-0.35636999546591513,12000,-0.8389874567701163,12000,-0.5380576031818767,142000,-0.07622668941561084,180000,180000,-0.035667165649923664,36000,-0.625712853813285,36000,0.4543388998441027,12000,2.5657600000000005,84000,71.7,2025-11-21_09-33,,
R_LN_3DBall_4212,3DBall,4212,12.0,ppo,200000,186,34905,0.0004267420866563,3.0,171,43.9,61.1,-0.3764975296696885,12000,-0.7452263935960919,12000,-1.6164570316626912,142000,-1.7091643633585392,192000,180000,-0.11338797552489992,36000,-0.802593531226836,36000,0.4383936493336677,12000,2.5657600000000005,120000,102.8,2025-11-21_09-33,,
R_LN_3DBall_4213,3DBall,4213,12.0,ppo,200000,137,25735,0.0008372442209072,3.0,172,43.9,60.9,-0.34869248241911494,12000,-0.1972621473413423,12000,-1.3796243507689672,142000,-1.2236775042400025,192000,180000,-0.04992786470955236,36000,-0.5161828958764324,36000,0.31083164525017587,12000,2.5657600000000005,96000,80.4,2025-11-21_09-33,,
R_LN_3DBall_4214,3DBall,4214,12.0,ppo,200000,83,15746,0.0006963559099332,3.0,177,43.9,61.4,-0.3097976941009411,12000,-0.42167387231523634,12000,0.30481873805539994,142000,0.625880302387165,192000,180000,0.08840091616884585,24000,-0.44917233154860636,24000,0.6775724069902164,12000,2.5657600000000005,72000,59.2,2025-11-21_09-33,,
R_LN_3DBall_4215,3DBall,4215,12.0,ppo,200000,133,24938,0.000836108711374,3.0,171,44.5,61.3,-0.3542258251555475,12000,-0.39093254012703155,12000,-1.2070462486472806,142000,-0.7988658570581232,192000,180000,-0.035667165649923664,36000,-0.5835336153531308,36000,0.7891891605632733,12000,2.5657600000000005,84000,68.6,2025-11-21_09-33,,
R_LN_3DBall_4216,3DBall,4216,12.0,ppo,200000,191,35962,0.0007063999445445,3.0,172,43.6,61.1,-0.37536780552766685,12000,-0.19418801412252215,12000,-1.6598227219651556,142000,-1.789556244904999,192000,180000,-0.13192688430241725,36000,-0.7519104140448762,36000,0.5712707369206379,12000,2.5657600000000005,132000,114.3,2025-11-21_09-33,,
R_LN_3DBall_4217,3DBall,4217,12.0,ppo,200000,100,18908,0.0006378045298868,3.0,177,42.1,61.0,-0.36457778719162337,12000,-0.6998829286184897,12000,-0.8785395272430863,142000,-0.06954521590516874,192000,180000,0.025653840306479735,24000,-0.6229916126223074,24000,0.5128048183823644,12000,2.5657600000000005,96000,82.8,2025-11-21_09-33,,
R_LN_3DBall_4218,3DBall,4218,12.0,ppo,200000,90,17022,4.134769710471657e-05,3.0,193,44.1,61.0,-0.3933511694210727,12000,-0.301782676781239,12000,-1.7344124050846772,142000,-1.9174900750838901,168000,180000,0.056314343284681385,24000,0.25188743027702515,24000,0.6563120729763031,12000,2.5657600000000005,Not reached,Not reached,2025-11-21_09-33,,
R_LN_3DBall_4219,3DBall,4219,12.0,ppo,200000,66,12482,8.67945694896159e-05,3.0,189,43.7,60.8,-0.2597439979309617,12000,-0.05431495266619045,12000,0.5183197779973252,142000,0.625880302387165,192000,180000,0.173965110526618,24000,0.10528056111310113,24000,0.48091431736149437,12000,2.5657600000000005,60000,50.5,2025-11-21_09-33,,
R_LN_3DBall_4220,3DBall,4220,12.0,ppo,200000,154,29031,0.0001331240136553,3.0,181,43.5,60.8,-0.39865395621015387,12000,-0.558472800552748,12000,-1.731902557671607,142000,-1.9150590406895927,180000,180000,-0.07203194825197676,36000,-0.18725286691700233,36000,0.5659556534171596,12000,2.5657600000000005,Not reached,Not reached,2025-11-21_09-33,,
R_LN_3DBall_4221,3DBall,4221,12.0,ppo,200000,83,15580,0.0008693854273598,3.0,176,43.7,60.9,-0.20530973876130645,12000,0.5228535591673555,12000,0.5689938457669578,142000,0.625880302387165,156000,180000,0.10123554532251174,24000,0.1597053849326553,24000,-0.2047314545872817,12000,2.5657600000000005,60000,47.0,2025-11-21_09-33,,
R_LN_3DBall_4222,3DBall,4222,12.0,ppo,200000,37,7055,0.0007986473157074,3.0,213,44.3,62.1,4.548361950513164,12000,3.3633526533574765,12000,0.5679973617940459,142000,0.625880302387165,120000,180000,0.400710225574714,12000,2.72549567287576,12000,-1.9161883427074946,12000,2.5657600000000005,36000,28.3,2025-11-21_09-33,,
R_LN_3DBall_4223,3DBall,4223,12.0,ppo,200000,96,18165,0.0001499218441824,3.0,179,44.6,68.1,-0.3308705076888551,12000,-0.39093254012703155,12000,-0.444164459958662,142000,0.1064673518169972,180000,180000,0.06201862290853282,24000,-0.6277537847065184,24000,0.507489734878886,12000,2.5657600000000005,84000,71.4,2025-11-21_09-33,,
