run_id,environment,seed,algorithm,learning_rate,steps,batch_size,buffer_size,epochs,num_agents,total_time,average_cpu,average_ram,early_reward_mean,early_reward_mean_step,final_reward_mean,final_reward_mean_step,best_reward,best_reward_step,p_loss_mean,p_loss_mean_step,v_loss_mean,v_loss_mean_step,entropy_mean,entropy_mean_step,step_interval,threshold_value,steps_to_threshold,time_to_threshold,threshold_version,run_reached_threshold
R_AK_3DBall_2264,3DBall,2264,ppo,0.0004969358999128,500000,39,7393,3.0,12.0,313,51.3,83.5,3.4447477094719563,12000,0.6093715382512163,442000,0.6270461975427244,96000,0.3671915557138254,12000,2.768201857337862,12000,-1.2783933764430824,12000,480000,2.5657600000000005,36000.0,15.7,2025-11-21_09-33,1
R_AK_3DBall_2265,3DBall,2265,ppo,0.0003555935358768,500000,36,6794,3.0,12.0,306,49.8,83.4,2.7017207663980094,12000,0.7173596335131767,442000,0.6270461975427244,84000,0.4070698318124685,12000,2.5473755471246897,12000,-1.2146722675538364,12000,480000,2.5657600000000005,36000.0,15.3,2025-11-21_09-33,1
R_AK_3DBall_2266,3DBall,2266,ppo,0.0001628633493801,500000,156,29344,3.0,12.0,290,47.8,84.0,-0.40548281372940376,12000,0.6061159527090091,442000,0.6270461975427244,276000,-0.04939400710235473,36000,-0.8344313823186281,36000,0.6279297978270589,12000,480000,2.5657600000000005,96000.0,50.8,2025-11-21_09-33,1
R_AK_3DBall_2267,3DBall,2267,ppo,4.958683297110998e-05,500000,146,27514,3.0,12.0,271,48.3,84.0,-0.35865983487866954,12000,0.7173596335131767,442000,0.6270461975427244,312000,-0.06434836063934575,36000,-0.4074097809048677,36000,0.7288215535683767,12000,480000,2.5657600000000005,96000.0,47.4,2025-11-21_09-33,1
R_AK_3DBall_2268,3DBall,2268,ppo,0.0004318033098356,500000,64,12025,3.0,12.0,330,52.4,82.8,-0.11763663226997285,12000,0.7173596335131767,442000,0.6270461975427244,180000,0.1756334080257016,24000,1.6552236436132322,24000,-0.9704080168116916,12000,480000,2.5657600000000005,48000.0,24.8,2025-11-21_09-33,1
R_AK_3DBall_2269,3DBall,2269,ppo,0.0008100562153883,500000,140,26295,3.0,12.0,236,38.9,81.7,-0.17520586856185802,12000,0.7173596335131767,442000,0.6270461975427244,264000,-0.05366667954149497,36000,-0.3778074866235951,36000,0.11285083430560712,12000,480000,2.5657600000000005,84000.0,35.5,2025-11-21_09-33,1
R_AK_3DBall_2270,3DBall,2270,ppo,0.0003611747498694,500000,79,14835,3.0,12.0,278,44.0,81.8,-0.20437428161641397,12000,0.7173596335131767,442000,0.6270461975427244,144000,0.09587685582841579,24000,0.3520421827250233,24000,-0.3703675747712335,12000,480000,2.5657600000000005,48000.0,20.9,2025-11-21_09-33,1
R_AK_3DBall_2271,3DBall,2271,ppo,0.0005584988791248,500000,125,23471,3.0,12.0,266,46.3,84.1,-0.5244592353993028,12000,0.6802643346348445,442000,0.6270461975427244,168000,-0.017348963808802385,24000,-0.45572616927200243,24000,-0.057072122732405625,12000,480000,2.5657600000000005,84000.0,39.9,2025-11-21_09-33,1
R_AK_3DBall_2272,3DBall,2272,ppo,0.0007287497879564,500000,37,7007,3.0,12.0,238,31.5,83.7,2.1605699452542773,12000,0.6799961399448685,442000,0.6270461975427244,96000,0.40208504730013805,12000,2.9254002476591023,12000,-1.294323653665394,12000,480000,2.5657600000000005,36000.0,11.9,2025-11-21_09-33,1
R_AK_3DBall_2273,3DBall,2273,ppo,0.0005368664538865,500000,174,32685,3.0,12.0,218,30.6,82.8,-0.040877650547457615,12000,0.6134888233991797,442000,0.6270461975427244,324000,-0.1141962057626494,36000,-0.33153263579309994,36000,0.45269674838162083,12000,480000,2.5657600000000005,144000.0,59.9,2025-11-21_09-33,1
R_AK_3DBall_2274,3DBall,2274,ppo,0.000114520883432,500000,142,26731,3.0,12.0,268,43.6,82.1,-0.7271029471467427,12000,0.7087103547614543,442000,0.6270461975427244,276000,-0.04654555880959444,36000,-0.513909989066228,36000,0.5111077648634296,12000,480000,2.5657600000000005,96000.0,46.8,2025-11-21_09-33,1
R_AK_3DBall_2275,3DBall,2275,ppo,0.0005471949337303,500000,61,11502,3.0,12.0,219,26.7,81.4,-0.21742330850924182,12000,0.7173596335131767,442000,0.6270461975427244,120000,0.19414832192864295,12000,0.23873684944153134,12000,-0.8588960762554995,12000,480000,2.5657600000000005,48000.0,16.4,2025-11-21_09-33,1
